YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
2011 07 25 10 50  43  1.0  1.3  0.66  7.69  6.02 999 9999.0  18.8  16.4 999.0 99.0 99.00
2011 07 25 11 50  66  2.0  2.2  0.61  7.69  6.02 999 9999.0  18.8  16.4 999.0 99.0 99.00
2011 07 25 12 50  80  2.0  2.4  0.63  7.14  6.10 999 9999.0  19.1  16.5 999.0 99.0 99.00
2011 07 25 13 50  95  2.2  2.8  0.64  7.14  6.41 999 9999.0  19.0  16.7 999.0 99.0 99.00
2011 07 25 14 50  81  3.5  4.0  0.62  6.67  6.34 999 9999.0  18.5  16.8 999.0 99.0 99.00
2011 07 25 15 50  88  4.1  4.7  0.57  6.67  6.16 999 9999.0  18.3  16.8 999.0 99.0 99.00
2011 07 25 16 50  97  4.2  5.0  0.65  6.67  6.25 999 9999.0  18.4  16.7 999.0 99.0 99.00
2011 07 25 17 50 123  4.4  5.2  0.68  6.67  6.14 999 9999.0  18.7  16.7 999.0 99.0 99.00
2011 07 25 18 50 138  4.9  5.5  0.00 99.00  0.00 999 9999.0  18.5  16.8 999.0 99.0 99.00
2011 07 25 19 50 145  4.8  5.5  0.65  6.67  5.10 999 9999.0  18.6  17.1 999.0 99.0 99.00
2011 07 25 20 50 140  5.0  5.7  0.65  7.14  4.77 999 9999.0  17.3  16.8 999.0 99.0 99.00
2011 07 25 21 50 154  4.0  4.6  0.66  6.67  4.61 999 9999.0  17.5  16.8 999.0 99.0 99.00
2011 07 25 22 50 153  3.4  4.0  0.62  7.14  4.21 999 9999.0  16.8  16.8 999.0 99.0 99.00
2011 07 25 23 50 162  5.6  6.6  0.62  7.14  4.36 999 9999.0  16.7  16.8 999.0 99.0 99.00
2011 07 26 00 50 149  4.9  5.7  0.60  7.69  4.02 999 9999.0  16.5  16.8 999.0 99.0 99.00
2011 07 26 01 50 158  5.4  6.3  0.60  7.69  3.96 999 9999.0  16.3  16.7 999.0 99.0 99.00
2011 07 26 02 50 160  4.5  5.2  0.61  7.14  3.97 999 9999.0  16.0  16.7 999.0 99.0 99.00
2011 07 26 03 50 160  4.3  5.0  0.63  7.14  4.23 999 9999.0  16.3  16.7 999.0 99.0 99.00
2011 07 26 04 50 150  5.6  6.8  0.66  7.14  4.33 999 9999.0  16.4  16.7 999.0 99.0 99.00
2011 07 26 05 50 162  4.4  5.5  0.71  6.67  4.24 999 9999.0  16.4  16.7 999.0 99.0 99.00
2011 07 26 06 50 164  3.6  4.2  0.69  6.67  4.17 999 9999.0  16.0  16.7 999.0 99.0 99.00
2011 07 26 07 50 119  3.7  4.4  0.73  6.67  4.70 999 9999.0  16.0  16.7 999.0 99.0 99.00
2011 07 26 08 50 136  2.9  3.4  0.73  7.14  4.41 999 9999.0  16.0  16.7 999.0 99.0 99.00
2011 07 26 09 50 132  3.6  4.4  0.68  6.67  4.30 999 9999.0  15.9  16.7 999.0 99.0 99.00
2011 07 26 10 50 155  4.0  4.7  0.68  4.00  4.32 999 9999.0  16.0  16.5 999.0 99.0 99.00
2011 07 26 11 50 140  4.9  5.7  0.72  4.00  4.30 999 9999.0  16.7  16.6 999.0 99.0 99.00
2011 07 26 12 50 151  5.3  6.6  0.77  4.76  4.20 999 9999.0  17.9  16.7 999.0 99.0 99.00
2011 07 26 13 50 157  5.1  6.6  0.80  4.55  4.00 999 9999.0  17.5  16.7 999.0 99.0 99.00
2011 07 26 14 50 147  4.7  5.6  0.79  5.00  4.07 999 9999.0  18.7  16.7 999.0 99.0 99.00
2011 07 26 15 50 167  5.0  5.8  0.78  7.14  4.11 999 9999.0  18.9  16.8 999.0 99.0 99.00
2011 07 26 16 50 173  4.8  5.8  0.73  6.67  4.04 999 9999.0  18.5  17.2 999.0 99.0 99.00
2011 07 26 17 50 170  5.1  6.0  0.81  7.14  4.13 999 9999.0  18.2  17.2 999.0 99.0 99.00
2011 07 26 18 50 173  5.7  6.5  0.83  7.14  4.43 999 9999.0  18.3  17.2 999.0 99.0 99.00
2011 07 26 19 50 178  3.4  3.9  0.84  6.67  4.72 999 9999.0  19.2  17.2 999.0 99.0 99.00
2011 07 26 20 50 159  4.4  5.0  0.84  6.67  4.69 999 9999.0  19.1  17.2 999.0 99.0 99.00
2011 07 26 21 50 167  4.2  4.8  0.91  5.88  4.87 999 9999.0  18.2  17.3 999.0 99.0 99.00
2011 07 26 22 50 180  4.3  5.1  0.90  6.25  4.95 999 9999.0  17.6  17.2 999.0 99.0 99.00
2011 07 26 23 50 164  3.3  3.9  0.95  6.67  4.92 999 9999.0  17.2  17.2 999.0 99.0 99.00
2011 07 27 00 50 182  4.8  5.6  0.93  6.25  5.11 999 9999.0  17.2  17.2 999.0 99.0 99.00
2011 07 27 01 50 196  4.7  6.1  0.86  7.14  4.97 999 9999.0  17.3  17.2 999.0 99.0 99.00
2011 07 27 02 50 196  3.6  4.9  0.85  7.69  4.86 999 9999.0  17.4  17.2 999.0 99.0 99.00
2011 07 27 03 50 234  7.5  8.8  1.02  7.14  4.69 999 9999.0  17.8  17.2 999.0 99.0 99.00
2011 07 27 04 50  10  2.5  4.1  1.25  7.14  4.77 999 9999.0  17.7  17.2 999.0 99.0 99.00
2011 07 27 05 50   3  0.5  1.9  1.07  7.14  5.02 999 9999.0  18.0  17.2 999.0 99.0 99.00
2011 07 27 06 50 110  1.4  2.1  1.12  7.14  5.11 999 9999.0  17.4  17.2 999.0 99.0 99.00
2011 07 27 07 50  99  0.2  0.8  1.11  7.14  5.06 999 9999.0  17.3  17.2 999.0 99.0 99.00
2011 07 27 08 50 291  1.2  2.3  1.09  7.69  4.97 999 9999.0  17.2  17.2 999.0 99.0 99.00
2011 07 27 09 50 353  5.4  6.4  1.03  6.67  5.10 999 9999.0  17.5  17.2 999.0 99.0 99.00
2011 07 27 10 50 330  4.0  4.7  0.98  7.69  5.21 999 9999.0  19.1  17.2 999.0 99.0 99.00
2011 07 27 11 50 325  2.5  3.1  0.89  8.33  5.34 999 9999.0  19.8  17.2 999.0 99.0 99.00
2011 07 27 12 50 313  4.3  5.0  0.78  7.69  4.78 999 9999.0  19.2  17.2 999.0 99.0 99.00
2011 07 27 13 50 308  3.5  4.0  0.77  7.69  5.16 999 9999.0  19.5  17.2 999.0 99.0 99.00
2011 07 27 14 50 292  4.8  5.7  0.75  7.69  5.12 999 9999.0  19.6  17.2 999.0 99.0 99.00
2011 07 27 15 50 297  4.8  5.6  0.70  8.33  4.96 999 9999.0  19.5  17.2 999.0 99.0 99.00
2011 07 27 16 50 288  4.3  4.9  0.89  7.14  5.56 999 9999.0  19.8  17.5 999.0 99.0 99.00
2011 07 27 17 50 263  4.1  4.7  0.86  7.14  5.40 999 9999.0  19.9  18.0 999.0 99.0 99.00
2011 07 27 18 50 262  4.5  5.5  1.00  7.14  5.86 999 9999.0  20.3  18.0 999.0 99.0 99.00
2011 07 27 19 50 267  3.7  4.2  1.03  7.69  5.97 999 9999.0  21.0  18.0 999.0 99.0 99.00
2011 07 27 20 50 268  4.7  5.4  1.12  6.67  6.07 999 9999.0  19.6  18.0 999.0 99.0 99.00
2011 07 27 21 50 269  4.6  5.1  1.01  7.69  5.69 999 9999.0  21.2  18.0 999.0 99.0 99.00
2011 07 27 23 50 270  3.7  4.2  0.90  8.33  5.59 999 9999.0  19.3  18.0 999.0 99.0 99.00
2011 07 28 00 50 279  3.9  4.4  0.89  9.09  5.50 999 9999.0  18.8  18.0 999.0 99.0 99.00
2011 07 28 01 50 296  3.9  4.5 99.00 99.00 99.00 999 9999.0  18.8  18.0 999.0 99.0 99.00
2011 07 28 02 50 332  4.9  5.7  0.78  8.33  6.21 999 9999.0  18.8  17.6 999.0 99.0 99.00
2011 07 28 03 50 349  4.6  5.0  0.73  8.33  6.17 999 9999.0  18.7  17.5 999.0 99.0 99.00
2011 07 28 04 50 344  3.0  3.4  0.73  8.33  6.58 999 9999.0  16.8  16.8 999.0 99.0 99.00
2011 07 28 05 50  15  4.6  5.2  0.67  7.69  6.46 999 9999.0  17.3  16.7 999.0 99.0 99.00
2011 07 28 06 50  22  4.6  5.2  0.81  7.14  6.73 999 9999.0  17.2  16.7 999.0 99.0 99.00
2011 07 28 07 50  18  4.0  4.6  0.84  7.14  6.61 999 9999.0  16.8  16.5 999.0 99.0 99.00
2011 07 28 08 50  30  2.7  3.2  0.81  7.14  6.04 999 9999.0  16.4  16.0 999.0 99.0 99.00
2011 07 28 09 50  36  2.1  2.6  0.76  6.67  6.42 999 9999.0  16.5  16.4 999.0 99.0 99.00
2011 07 28 10 50  46  1.2  1.8  0.69  6.67  6.17 999 9999.0  17.5  16.5 999.0 99.0 99.00
2011 07 28 11 50  47  2.1  2.9  0.66  7.14  6.01 999 9999.0  18.7  16.7 999.0 99.0 99.00
2011 07 28 12 50  40  2.5  3.2  0.65  7.69  5.92 999 9999.0  18.8  16.8 999.0 99.0 99.00
2011 07 28 13 50  52  2.9  3.4  0.63  8.33  5.91 999 9999.0  18.9  16.8 999.0 99.0 99.00
2011 07 28 14 50  68  2.4  2.8  0.57  9.09  5.33 999 9999.0  18.8  17.2 999.0 99.0 99.00
2011 07 28 15 50  96  1.7  2.2  0.62  8.33  5.64 999 9999.0  18.8  17.3 999.0 99.0 99.00
2011 07 28 16 50 149  0.9  1.3  0.57  8.33  5.84 999 9999.0  19.9  17.5 999.0 99.0 99.00
2011 07 28 17 50 200  1.6  2.1  0.60  7.14  6.23 999 9999.0  20.1  17.5 999.0 99.0 99.00
2011 07 28 18 50 200  1.8  2.5  0.63  6.67  6.20 999 9999.0  20.4  17.5 999.0 99.0 99.00
2011 07 28 19 50 218  2.7  3.3  0.65  6.67  6.43 999 9999.0  20.3  17.6 999.0 99.0 99.00
2011 07 28 20 50 207  3.1  3.5  0.65  7.69  6.52 999 9999.0  20.6  18.0 999.0 99.0 99.00
2011 07 28 21 50 211  3.7  4.5  0.66  7.69  6.54 999 9999.0  20.6  18.0 999.0 99.0 99.00
2011 07 28 22 50 214  4.5  5.6  0.66  7.69  6.34 999 9999.0  19.6  17.6 999.0 99.0 99.00
2011 07 28 23 50 204  4.8  5.5  0.61  7.14  6.18 999 9999.0  18.4  18.0 999.0 99.0 99.00
2011 07 29 00 50 206  4.6  5.6  0.57  7.69  5.81 999 9999.0  18.0  18.1 999.0 99.0 99.00
2011 07 29 01 50 197  4.2  5.0  0.56  8.33  4.88 999 9999.0  17.7  18.0 999.0 99.0 99.00
2011 07 29 02 50 206  4.3  5.2  0.56  8.33  4.00 999 9999.0  17.9  17.7 999.0 99.0 99.00
2011 07 29 03 50 218  4.6  5.3  0.60  8.33  4.04 999 9999.0  18.0  17.6 999.0 99.0 99.00
2011 07 29 04 50 223  4.0  4.7  0.60  7.69  4.36 999 9999.0  18.0  17.5 999.0 99.0 99.00
2011 07 29 05 50 223  3.5  4.1 99.00 99.00 99.00 999 9999.0  17.6  17.3 999.0 99.0 99.00
2011 07 29 06 50 222  3.5  4.1 99.00 99.00 99.00 999 9999.0  17.6  17.2 999.0 99.0 99.00
2011 07 29 07 50 218  3.6  4.1 99.00 99.00 99.00 999 9999.0  17.5  16.8 999.0 99.0 99.00
2011 07 29 08 50 211  3.6  4.1  0.75  7.69  4.25 999 9999.0  17.5  16.8 999.0 99.0 99.00
2011 07 29 09 50 195  3.5  4.1  0.75  6.67  4.13 999 9999.0  17.9  16.8 999.0 99.0 99.00
2011 07 29 10 50 193  3.8  4.5  0.74  6.25  4.40 999 9999.0  18.8  16.8 999.0 99.0 99.00
2011 07 29 11 50 191  5.0  5.5  0.72  6.25  4.36 999 9999.0  19.6  16.8 999.0 99.0 99.00
2011 07 29 12 50 200  5.0  5.6  0.69  6.67  4.41 999 9999.0  19.9  17.0 999.0 99.0 99.00
2011 07 29 13 50 200  5.8  6.9  0.70  3.70  3.95 999 9999.0  19.9  17.3 999.0 99.0 99.00
2011 07 29 14 50 204  5.7  6.7  0.70  3.85  3.76 999 9999.0  20.4  17.5 999.0 99.0 99.00
2011 07 29 15 50 200  6.1  7.0  0.72  3.85  3.69 999 9999.0  20.6  17.5 999.0 99.0 99.00
2011 07 29 16 50 202  6.1  7.1  0.81  4.00  3.83 999 9999.0  20.3  17.5 999.0 99.0 99.00
2011 07 29 17 50 197  7.0  8.3  0.96  4.35  3.95 999 9999.0  19.7  17.5 999.0 99.0 99.00
2011 07 29 18 50 191  7.1  8.6  1.05  4.35  4.03 999 9999.0  18.8  17.3 999.0 99.0 99.00
2011 07 29 19 50 187  6.8  8.1  1.20  4.76  4.19 999 9999.0  18.3  17.2 999.0 99.0 99.00
2011 07 29 20 50 190  7.0  8.1  1.34  4.76  4.28 999 9999.0  18.0  16.5 999.0 99.0 99.00
2011 07 29 21 50 188  7.3  8.4  1.34  5.00  4.26 999 9999.0  17.8  16.0 999.0 99.0 99.00
2011 07 29 22 50 192  7.2  8.3  1.32  5.00  4.10 999 9999.0  18.0  16.0 999.0 99.0 99.00
2011 07 29 23 50 193  7.4  8.7  1.28  4.76  4.11 999 9999.0  18.3  16.4 999.0 99.0 99.00
2011 07 30 00 50 191  7.5  8.8  1.31  4.76  3.97 999 9999.0  18.3  17.2 999.0 99.0 99.00
2011 07 30 01 50 194  7.4  8.9  1.26  4.76  4.07 999 9999.0  18.7  17.2 999.0 99.0 99.00
2011 07 30 02 50 194  8.4  9.7  1.12  4.55  4.01 999 9999.0  18.4  17.5 999.0 99.0 99.00
2011 07 30 03 50 170  7.4  8.7  1.31  5.26  4.07 999 9999.0  18.3  17.3 999.0 99.0 99.00
2011 07 30 04 50 173  8.8 10.3  1.25  5.00  4.17 999 9999.0  18.3  17.1 999.0 99.0 99.00
2011 07 30 05 50 182  8.6  9.8  1.21  5.26  4.21 999 9999.0  18.7  16.6 999.0 99.0 99.00
2011 07 30 06 50 218 10.6 13.9  1.74  5.56  4.55 999 9999.0  19.3  16.5 999.0 99.0 99.00
2011 07 30 07 50 241 11.0 14.9  2.05  5.88  4.81 999 9999.0  20.1  16.5 999.0 99.0 99.00
2011 07 30 08 50 276  8.6 10.7  1.81  5.88  4.71 999 9999.0  19.2  16.5 999.0 99.0 99.00
2011 07 30 09 50 332  7.1  8.8  1.71  6.25  4.81 999 9999.0  18.0  16.7 999.0 99.0 99.00
2011 07 30 10 50 324  6.6  7.8  1.57  6.25  4.85 999 9999.0  18.5  16.4 999.0 99.0 99.00
2011 07 30 11 50 331  7.8  9.6  1.50  6.25  4.64 999 9999.0  17.6  16.0 999.0 99.0 99.00
2011 07 30 12 50 330  6.5  7.5  1.26  6.67  4.30 999 9999.0  17.8  16.0 999.0 99.0 99.00
2011 07 30 13 50 321  4.5  5.1  1.19  6.67  4.51 999 9999.0  18.7  16.0 999.0 99.0 99.00
2011 07 30 14 50 309  4.2  4.8  1.13  6.25  4.47 999 9999.0  19.8  16.1 999.0 99.0 99.00
2011 07 30 15 50 325  4.5  5.3  0.92  6.25  4.35 999 9999.0  19.6  16.4 999.0 99.0 99.00
2011 07 30 16 50 326  3.8  4.3  0.94  6.25  4.81 999 9999.0  20.2  16.4 999.0 99.0 99.00
2011 07 30 17 50 324  4.2  5.1  0.88  5.88  4.73 999 9999.0  20.7  16.7 999.0 99.0 99.00
2011 07 30 18 50 305  4.2  4.6  0.83  5.88  4.71 999 9999.0  21.1  16.7 999.0 99.0 99.00
2011 07 30 19 50 317  4.6  5.4  0.74  5.88  4.63 999 9999.0  21.1  17.2 999.0 99.0 99.00
2011 07 30 20 50 316  3.5  4.0  0.76  5.56  4.49 999 9999.0  21.9  17.5 999.0 99.0 99.00
2011 07 30 21 50 275  2.7  3.5  0.73  5.26  4.43 999 9999.0  22.2  17.5 999.0 99.0 99.00
2011 07 30 22 50 261  3.1  3.6  0.72  5.00  4.34 999 9999.0  21.0  17.3 999.0 99.0 99.00
2011 07 30 23 50 291  4.2  4.7  0.73  5.88  4.36 999 9999.0  19.6  16.9 999.0 99.0 99.00
2011 07 31 00 50 310  4.2  4.8  0.76  4.76  4.31 999 9999.0  19.5  17.2 999.0 99.0 99.00
2011 07 31 01 50 324  3.7  4.3  0.75  5.88  4.41 999 9999.0  19.1  17.2 999.0 99.0 99.00
2011 07 31 02 50 306  3.4  3.8  0.77  6.25  4.67 999 9999.0  18.8  17.3 999.0 99.0 99.00
2011 07 31 03 50 332  4.0  4.4 99.00 99.00 99.00 999 9999.0  18.9  17.3 999.0 99.0 99.00
2011 07 31 04 50 342  5.5  6.1  0.67  7.14  4.63 999 9999.0  19.1  17.2 999.0 99.0 99.00
2011 07 31 05 50 353  4.0  4.6  0.67  7.14  4.75 999 9999.0  18.5  17.2 999.0 99.0 99.00
2011 07 31 06 50 346  4.4  4.7  0.67  7.69  4.75 999 9999.0  18.3  17.2 999.0 99.0 99.00
2011 07 31 07 50 355  4.0  4.4  0.65  7.14  4.84 999 9999.0  18.0  16.8 999.0 99.0 99.00
2011 07 31 08 50  13  3.2  3.6  0.70  7.14  5.35 999 9999.0  18.0  16.5 999.0 99.0 99.00
2011 07 31 09 50  27  3.1  3.7  0.63  6.67  5.45 999 9999.0  18.9  16.7 999.0 99.0 99.00
2011 07 31 10 50 360  2.0  2.4  0.67  6.67  5.88 999 9999.0  20.5  16.7 999.0 99.0 99.00
2011 07 31 11 50 346  2.1  2.4  0.64  6.25  5.75 999 9999.0  20.6  16.6 999.0 99.0 99.00
2011 07 31 12 50 310  2.9  3.2  0.66  6.25  5.70 999 9999.0  20.4  16.7 999.0 99.0 99.00
2011 07 31 13 50 321  2.6  3.0  0.73  6.25  5.62 999 9999.0  20.3  17.1 999.0 99.0 99.00
2011 07 31 14 50 303  1.7  2.0  0.68  5.88  5.46 999 9999.0  20.4  17.2 999.0 99.0 99.00
2011 07 31 15 50 305  2.1  2.5  0.66  6.25  5.47 999 9999.0  20.4  17.5 999.0 99.0 99.00
2011 07 31 16 50 284  1.8  2.1  0.57  6.25  5.22 999 9999.0  21.2  17.9 999.0 99.0 99.00
2011 07 31 17 50 276  2.7  3.0  0.56  5.88  5.21 999 9999.0  21.4  18.7 999.0 99.0 99.00
2011 07 31 18 50 261  3.4  3.8  0.54  6.25  5.62 999 9999.0  21.4  18.4 999.0 99.0 99.00
2011 07 31 19 50 242  2.7  3.1  0.56  6.25  5.74 999 9999.0  22.0  18.5 999.0 99.0 99.00
2011 07 31 20 50 222  2.3  2.6  0.49  5.88  5.63 999 9999.0  22.2  18.9 999.0 99.0 99.00
2011 07 31 21 50 207  2.7  3.0  0.51  6.25  5.35 999 9999.0  22.2  18.4 999.0 99.0 99.00
2011 07 31 22 50 199  2.6  3.0  0.50  6.25  5.76 999 9999.0  21.9  18.3 999.0 99.0 99.00
2011 07 31 23 50 217  3.2  3.5 99.00 99.00 99.00 999 9999.0  19.8  18.3 999.0 99.0 99.00
2011 08 01 00 50 216  3.5  3.8  0.54  7.14  5.95 999 9999.0  18.8  18.3 999.0 99.0 99.00
2011 08 01 01 50 219  3.8  4.4  0.54  6.25  5.79 999 9999.0  18.8  18.3 999.0 99.0 99.00
2011 08 01 02 50 214  3.5  3.8  0.52  5.88  5.71 999 9999.0  18.8  18.5 999.0 99.0 99.00
2011 08 01 03 50 211  2.9  3.2  0.51  6.25  5.51 999 9999.0  18.3  17.2 999.0 99.0 99.00
2011 08 01 04 50 203  2.9  3.1  0.47  5.56  5.05 999 9999.0  18.3  17.3 999.0 99.0 99.00
2011 08 01 05 50 193  3.5  3.7  0.46  5.56  4.84 999 9999.0  18.3  17.2 999.0 99.0 99.00
2011 08 01 06 50 188  4.2  4.6  0.51  7.14  4.97 999 9999.0  18.3  17.3 999.0 99.0 99.00
2011 08 01 07 50 193  4.7  5.3  0.49  6.67  4.51 999 9999.0  18.3  17.3 999.0 99.0 99.00
2011 08 01 08 50 202  4.8  5.5  0.51  7.14  4.05 999 9999.0  18.3  17.3 999.0 99.0 99.00
2011 08 01 09 50 200  4.2  4.9  0.52  5.88  3.95 999 9999.0  18.5  17.2 999.0 99.0 99.00
2011 08 01 10 50 193  3.3  3.7  0.55  6.67  4.31 999 9999.0  18.8  17.2 999.0 99.0 99.00
2011 08 01 11 50 182  2.6  3.0  0.61  6.25  4.52 999 9999.0  19.8  17.5 999.0 99.0 99.00
2011 08 01 12 50 182  2.9  3.5  0.58  5.56  4.22 999 9999.0  20.5  18.0 999.0 99.0 99.00
2011 08 01 13 50 173  1.8  2.1  0.58  6.25  4.24 999 9999.0  21.4  18.0 999.0 99.0 99.00
2011 08 01 14 50 136  2.6  3.2  0.57  5.00  4.38 999 9999.0  21.2  18.3 999.0 99.0 99.00
2011 08 01 15 50 148  3.3  3.7  0.51  6.25  4.46 999 9999.0  21.2  18.7 999.0 99.0 99.00
2011 08 01 16 50 161  3.1  3.6  0.44  6.25  4.50 999 9999.0  21.1  19.0 999.0 99.0 99.00
2011 08 01 17 50 182  3.4  4.0  0.43  5.88  4.68 999 9999.0  21.9  19.1 999.0 99.0 99.00
2011 08 01 18 50 183  2.8  3.2  0.38  5.56  4.94 999 9999.0  21.9  19.1 999.0 99.0 99.00
2011 08 01 19 50 197  2.6  3.1  0.39  8.33  5.02 999 9999.0  21.9  19.1 999.0 99.0 99.00
2011 08 01 20 50 185  3.5  3.9  0.39  8.33  5.02 999 9999.0  21.7  18.4 999.0 99.0 99.00
2011 08 01 21 50 183  3.3  3.7  0.44  7.14  4.92 999 9999.0  21.0  18.7 999.0 99.0 99.00
2011 08 01 22 50 170  4.4  5.0  0.49  7.14  4.84 999 9999.0  20.1  18.3 999.0 99.0 99.00
2011 08 01 23 50 182  4.0  4.5  0.59  7.69  4.94 999 9999.0  19.9  18.6 999.0 99.0 99.00
2011 08 02 00 50 204  4.4  5.2  0.57  6.25  4.86 999 9999.0  19.8  18.8 999.0 99.0 99.00
2011 08 02 01 50 221  5.7  6.4  0.65  7.14  4.69 999 9999.0  19.9  18.8 999.0 99.0 99.00
2011 08 02 02 50 222  6.1  6.8  0.66  9.09  4.30 999 9999.0  20.1  18.8 999.0 99.0 99.00
2011 08 02 03 50 220  6.7  7.4  0.79  3.57  3.87 999 9999.0  19.9  18.3 999.0 99.0 99.00
2011 08 02 04 50 225  6.9  8.1  0.78  3.85  3.73 999 9999.0  20.0  18.3 999.0 99.0 99.00
2011 08 02 05 50 230  5.5  7.3  0.90  3.70  3.79 999 9999.0  20.1  18.1 999.0 99.0 99.00
2011 08 02 06 50 252  3.1  3.9  0.92  4.76  4.02 999 9999.0  19.6  18.3 999.0 99.0 99.00
2011 08 02 07 50 228  4.2  4.9  0.89  4.76  4.42 999 9999.0  19.5  18.3 999.0 99.0 99.00
2011 08 02 08 50 250  1.8 99.0 99.00 99.00 99.00 999 9999.0  18.8  18.0 999.0 99.0 99.00
2011 08 02 09 50 294  4.0  4.7  0.82  4.76  4.42 999 9999.0  18.3  18.0 999.0 99.0 99.00
2011 08 02 10 50   4  5.5  6.4  0.77  4.76  4.52 999 9999.0  18.6  17.6 999.0 99.0 99.00
2011 08 02 11 50  17  6.0  7.3  0.74  7.14  4.95 999 9999.0  17.4  17.5 999.0 99.0 99.00
2011 08 02 12 50  28  5.4  6.4  0.72  8.33  4.12 999 9999.0  17.4  17.5 999.0 99.0 99.00
2011 08 02 13 50  31  5.0  5.8  0.82  7.14  3.83 999 9999.0  18.0  17.3 999.0 99.0 99.00
2011 08 02 14 50   6  6.2  7.7  0.73  3.23  3.77 999 9999.0  17.5  17.3 999.0 99.0 99.00
2011 08 02 15 50 356  4.2  5.1  0.75  7.14  4.09 999 9999.0  18.8  17.5 999.0 99.0 99.00
2011 08 02 16 50   4  3.2  3.7  0.66  3.45  4.00 999 9999.0  18.9  17.6 999.0 99.0 99.00
2011 08 02 17 50  33  2.0  2.7  0.64  7.69  4.14 999 9999.0  19.5  18.1 999.0 99.0 99.00
2011 08 02 18 50 101  1.1  1.5  0.64  4.17  4.05 999 9999.0  19.2  18.3 999.0 99.0 99.00
2011 08 02 19 50  64  6.6  8.4  0.74  7.69  3.69 999 9999.0  19.7  18.1 999.0 99.0 99.00
2011 08 02 20 50 154  3.8  4.6  0.80  7.69  3.98 999 9999.0  18.5  18.1 999.0 99.0 99.00
2011 08 02 21 50  94  1.7  2.7  0.69  7.69  4.63 999 9999.0  17.4  18.1 999.0 99.0 99.00
2011 08 02 22 50 254  2.6  3.1  0.68  7.69  5.03 999 9999.0  16.8  18.1 999.0 99.0 99.00
2011 08 02 23 50  61  1.3  2.3  0.70  7.14  5.05 999 9999.0  17.3  18.1 999.0 99.0 99.00
2011 08 03 00 50  51  3.6  5.8  0.65  7.69  4.98 999 9999.0  16.5  18.3 999.0 99.0 99.00
2011 08 03 01 50  33  1.2  1.8  0.67  7.69  5.18 999 9999.0  15.9  18.3 999.0 99.0 99.00
2011 08 03 02 50  24  4.3  5.2  0.62  7.69  5.19 999 9999.0  16.3  18.3 999.0 99.0 99.00
2011 08 03 03 50  55  3.2  3.8  0.57  6.25  4.86 999 9999.0  16.0  18.3 999.0 99.0 99.00
2011 08 03 04 50  44  1.6  2.0  0.55  6.25  4.70 999 9999.0  15.8  18.3 999.0 99.0 99.00
2011 08 03 05 50  84  3.5  4.2  0.52  8.33  4.83 999 9999.0  16.0  18.3 999.0 99.0 99.00
2011 08 03 06 50  73  2.8  3.8  0.56  9.09  4.85 999 9999.0  15.2  18.0 999.0 99.0 99.00
2011 08 03 07 50  55  3.1  3.7  0.55  8.33  4.91 999 9999.0  15.3  18.0 999.0 99.0 99.00
2011 08 03 08 50  78  1.8  2.5  0.54  8.33  4.87 999 9999.0  15.3  17.9 999.0 99.0 99.00
2011 08 03 09 50  21  1.6  2.1  0.58  8.33  5.33 999 9999.0  15.6  17.6 999.0 99.0 99.00
2011 08 03 10 50  60  1.5  2.0  0.60  7.69  5.54 999 9999.0  16.5  17.3 999.0 99.0 99.00
2011 08 03 11 50  78  2.6  3.2  0.58  7.14  5.55 999 9999.0  16.2  17.3 999.0 99.0 99.00
2011 08 03 12 50  59  2.7  3.9  0.65  7.14  5.87 999 9999.0  17.3  17.4 999.0 99.0 99.00
2011 08 03 13 50  66  5.0  6.0  0.65  6.67  5.51 999 9999.0  18.0  17.6 999.0 99.0 99.00
2011 08 03 14 50  62  3.9  4.6  0.67  8.33  5.56 999 9999.0  16.1  18.0 999.0 99.0 99.00
2011 08 03 15 50  42  3.0  4.0  0.71  7.14  5.26 999 9999.0  17.0  18.3 999.0 99.0 99.00
2011 08 03 16 50  12  0.8  1.7  0.62  6.67  4.98 999 9999.0  18.0  18.3 999.0 99.0 99.00
2011 08 03 17 50  44  1.4  2.3  0.57  9.09  5.15 999 9999.0  18.1  18.8 999.0 99.0 99.00
2011 08 03 18 50  51  0.1  0.8  0.53  9.09  5.33 999 9999.0  19.2  18.8 999.0 99.0 99.00
2011 08 03 19 50  84  3.5  4.3  0.49  9.09  5.17 999 9999.0  17.6  19.0 999.0 99.0 99.00
2011 08 03 20 50  42  0.3  1.1  0.47  9.09  5.21 999 9999.0  19.3  19.1 999.0 99.0 99.00
2011 08 03 21 50 309  0.9  1.5  0.50  8.33  5.64 999 9999.0  19.6  19.0 999.0 99.0 99.00
2011 08 03 22 50 259  2.4  2.9  0.56  7.69  6.13 999 9999.0  18.9  18.8 999.0 99.0 99.00
2011 08 03 23 50 286  1.5  2.3  0.60  8.33  6.19 999 9999.0  17.3  18.4 999.0 99.0 99.00
2011 08 04 00 50 350  1.7  2.0  0.62  7.14  6.18 999 9999.0  17.2  18.1 999.0 99.0 99.00
2011 08 04 01 50 355  1.2  1.5  0.69  6.67  6.33 999 9999.0  16.7  18.3 999.0 99.0 99.00
2011 08 04 02 50 347  0.8  1.1  0.67  7.14  6.11 999 9999.0  16.7  18.3 999.0 99.0 99.00
