"","FIPS","County","Pop_Total","Pop_Urban","Pop_Rural","Pop_Rural_Farm","Pop_Rural_Nonfarm","Type","Pop_Male","Male_00_09","Male_10_19","Male_20_29","Male_30_39","Male_40_49","Male_50_59","Male_60_69","Male_70_79","Male_80_up","Pop_Female","Female_00_09","Female_10_19","Female_20_29","Female_30_39","Female_40_49","Female_50_59","Female_60_69","Female_70_79","Female_80_up","Male_Degree","Female_Degree","Pop_degree","Median_household_income","Total_median_earnings","Male_median_earnings","Female_median_earnings","Total_aggregate_earnings","Male_aggregate_earnings","Female_aggregate_earnings"
"663",230179967002,"Oxford",563,NA,563,NA,563,"Rural",254,17,46,30,44,48,30,26,7,6,309,47,44,29,33,52,35,33,18,18,0.158536585,0.240196078,0.203804348,31513,18846,22292,16538,7978700,5360600,2618100
"664",230179967003,"Oxford",940,NA,940,38,902,"Rural",429,53,69,31,47,78,77,32,42,0,511,60,73,46,80,69,60,62,59,2,0.187919463,0.208913649,0.199391172,29583,16462,21701,12197,10044400,6252100,3792300
"665",230179968001,"Oxford",1251,NA,1251,NA,1251,"Rural",625,72,89,53,84,109,94,54,56,14,626,69,91,52,88,136,75,62,37,16,0.134396355,0.215419501,0.175,33304,19569,24375,14453,15514400,10011400,5503000
"666",230179968002,"Oxford",1004,NA,1004,16,988,"Rural",482,62,61,33,63,96,74,39,42,12,522,51,74,43,66,115,71,45,31,26,0.244117647,0.270833333,0.258287293,40000,18679,25368,16105,16100900,10591000,5509900
"667",230179969001,"Oxford",1423,NA,1423,16,1407,"Rural",692,97,115,59,100,131,79,68,33,10,731,97,118,66,124,123,78,72,28,25,0.135667396,0.18556701,0.161358811,34167,18917,23182,13846,17538200,10872800,6665400
"668",230179969002,"Oxford",1438,NA,1438,31,1407,"Rural",720,108,108,65,128,105,90,67,27,22,718,80,107,76,119,117,74,63,59,23,0.090128755,0.144628099,0.117894737,33802,18523,21579,15464,17363200,10756200,6607000
"669",230190002001,"Penobscot",883,883,NA,NA,NA,"Urban",439,70,41,100,91,40,29,23,13,32,444,31,53,96,92,54,21,34,24,39,0.298969072,0.296416938,0.297658863,25407,17750,19286,15104,11110200,6234700,4875600
"670",230190002002,"Penobscot",719,719,NA,NA,NA,"Urban",374,67,33,110,54,61,34,10,0,5,345,57,23,79,70,38,31,8,24,15,0.225409836,0.43902439,0.332653061,29400,17952,19671,16389,8426400,4794300,3632100
"671",230190002003,"Penobscot",538,538,NA,NA,NA,"Urban",257,29,54,36,26,58,40,14,0,0,281,0,41,56,52,54,26,39,13,0,0.347826087,0.322916667,0.333333333,20875,15333,21500,11554,9658200,6109800,3548400
"672",230190002004,"Penobscot",719,719,NA,NA,NA,"Urban",362,22,47,75,59,71,52,13,23,0,357,34,44,57,43,65,62,26,12,14,0.200819672,0.188,0.194331984,20341,15984,16439,15665,8449200,5220600,3228600
"673",230190002005,"Penobscot",625,625,NA,NA,NA,"Urban",251,7,9,75,16,41,39,23,35,6,374,15,14,82,18,34,57,52,45,57,0.155,0.163265306,0.159919028,13207,16143,19188,12098,4940700,2547600,2393100
"674",230190003001,"Penobscot",1558,1545,13,NA,13,"Urban",615,60,77,105,80,89,61,59,47,37,943,78,71,89,94,139,106,121,129,116,0.288782816,0.282814614,0.284974093,32109,21978,25673,21306,25157400,14322000,10835300
"675",230190003002,"Penobscot",650,650,NA,NA,NA,"Urban",360,22,28,21,33,61,38,56,52,49,290,9,67,18,33,51,36,21,9,46,0.447368421,0.403061224,0.43,73438,21797,27083,16750,9948100,7101400,2846700
"676",230190003003,"Penobscot",912,912,NA,NA,NA,"Urban",430,33,94,24,57,68,74,28,40,12,482,31,37,51,77,51,100,48,55,32,0.271477663,0.19160105,0.226190476,30556,24083,30694,21277,14376400,8611800,5764500
"677",230190003004,"Penobscot",535,535,NA,NA,NA,"Urban",276,64,35,38,54,48,24,4,5,4,259,44,28,29,72,41,29,0,16,0,0.195121951,0.13253012,0.163636364,24491,19545,28250,14250,6686000,4386000,2300000
"678",230190003005,"Penobscot",602,602,NA,NA,NA,"Urban",292,39,73,19,62,59,31,4,0,5,310,30,37,48,34,94,25,14,5,23,0.344632768,0.316872428,0.328571429,42727,22989,30227,15938,10493300,6257700,4235600
"679",230190004001,"Penobscot",557,557,NA,NA,NA,"Urban",278,45,52,26,22,41,51,10,25,6,279,36,36,22,47,43,25,32,22,16,0.524861878,0.51,0.517060367,59643,31103,41923,25486,13249100,9106400,4142700
"680",230190004002,"Penobscot",604,604,NA,NA,NA,"Urban",286,37,68,48,46,45,21,6,7,8,318,48,42,48,45,62,30,18,25,0,0.572327044,0.423076923,0.48773842,47813,25172,28750,20774,10736000,6051500,4684500
"681",230190004003,"Penobscot",541,541,NA,NA,NA,"Urban",303,36,20,29,53,78,35,44,8,0,238,13,39,35,51,47,20,17,16,0,0.161825726,0.304597701,0.221686747,39063,22891,24297,21250,6996900,4602300,2394600
"682",230190004004,"Penobscot",836,836,NA,NA,NA,"Urban",387,18,60,108,55,50,55,13,28,0,449,42,32,84,64,100,47,32,34,14,0.302040816,0.334384858,0.320284698,26618,17321,22500,14821,13241400,8727200,4514200
"683",230190005001,"Penobscot",714,714,NA,NA,NA,"Urban",392,47,21,95,82,57,36,24,22,8,322,15,17,46,68,63,22,51,33,7,0.081180812,0.235294118,0.158379374,23500,13810,13750,15208,9372300,5349500,4022800
"684",230190005002,"Penobscot",430,430,NA,NA,NA,"Urban",209,27,44,10,36,34,25,18,7,8,221,30,20,8,22,62,29,16,11,23,0.203125,0.385964912,0.307692308,34125,25563,26875,21618,6042600,3311000,2731600
"685",230190005003,"Penobscot",690,690,NA,NA,NA,"Urban",322,22,58,40,92,29,32,25,7,17,368,41,40,28,50,51,47,41,56,14,0.386666667,0.377358491,0.381632653,39917,21429,22708,20815,10048700,5975900,4072800
"686",230190005004,"Penobscot",607,607,NA,NA,NA,"Urban",326,42,45,27,41,96,24,38,13,0,281,30,64,25,39,48,26,19,30,0,0.308370044,0.260115607,0.2875,45037,23125,40147,20179,11558700,8832600,2726100
"687",230190005005,"Penobscot",701,701,NA,NA,NA,"Urban",342,46,48,30,79,72,26,23,11,7,359,23,68,87,51,56,20,27,22,5,0.183035714,0.295774648,0.23798627,24000,15104,22455,8077,7717800,5502700,2215100
"688",230190005006,"Penobscot",671,671,NA,NA,NA,"Urban",309,0,19,75,37,103,59,11,5,0,362,12,47,94,17,91,56,17,10,18,0.18018018,0.223628692,0.202614379,19333,16034,19625,13194,12396900,8659400,3737500
"689",230190006001,"Penobscot",545,545,NA,NA,NA,"Urban",314,25,14,65,62,87,28,25,8,0,231,0,25,100,54,15,8,21,8,0,0.163090129,0.316546763,0.220430108,22083,20428,18824,21450,7772800,4702100,3070600
"690",230190006002,"Penobscot",482,482,NA,NA,NA,"Urban",215,25,0,87,30,44,0,16,13,0,267,28,13,71,42,40,31,19,15,8,0.242424242,0.175141243,0.203883495,21875,19732,32500,15625,6416300,3856900,2559400
"691",230190006003,"Penobscot",675,675,NA,NA,NA,"Urban",297,33,57,40,69,33,25,34,6,0,378,67,84,38,69,53,33,13,14,7,0.06185567,0.095959596,0.079081633,21429,15313,17411,14250,5659200,3252500,2406700
"692",230190006004,"Penobscot",665,665,NA,NA,NA,"Urban",324,45,45,87,53,55,21,11,0,7,341,26,49,74,62,73,19,38,0,0,0.407407407,0.161825726,0.269767442,30104,19271,25526,16042,10240500,5989100,4251500
"693",230190007001,"Penobscot",659,659,NA,NA,NA,"Urban",319,57,49,49,50,65,35,14,0,0,340,40,69,46,56,44,28,25,24,8,0.359223301,0.183098592,0.269689737,42000,25405,29911,19205,10560300,7663500,2896800
"694",230190007002,"Penobscot",600,600,NA,NA,NA,"Urban",275,24,51,56,57,22,30,18,9,8,325,53,29,38,71,74,29,22,0,9,0.395833333,0.261682243,0.315642458,41838,21810,17446,23317,9587400,3877500,5709900
"695",230190007003,"Penobscot",518,518,NA,NA,NA,"Urban",261,41,26,5,37,57,42,6,24,23,257,18,27,28,16,66,41,22,23,16,0.476190476,0.474489796,0.475324675,65521,35417,42292,23542,11948700,7846400,4102300
"696",230190007004,"Penobscot",328,270,58,NA,58,"Urban",168,32,28,19,38,17,17,7,0,10,160,15,30,28,12,26,6,22,21,0,0.185185185,0.177083333,0.181372549,25865,15833,22308,10500,3278700,2437400,841300
"697",230190007005,"Penobscot",442,442,NA,NA,NA,"Urban",192,16,7,7,33,49,56,16,0,8,250,38,11,6,40,45,45,24,14,27,0.481481481,0.287179487,0.37535014,60125,31154,31587,26696,12283100,8670000,3613100
"698",230190007006,"Penobscot",412,412,NA,NA,NA,"Urban",210,17,11,44,37,44,15,16,17,9,202,3,54,24,20,27,19,12,17,26,0.289156627,0.482758621,0.379421222,37250,21858,24286,17969,11673100,4383000,7290100
"699",230190007007,"Penobscot",110,110,NA,NA,NA,"Urban",70,0,4,10,23,0,7,0,17,9,40,0,0,0,0,0,4,0,27,9,0.075757576,0.2,0.122641509,NA,7500,7500,0,62500,62500,0
"700",230190009001,"Penobscot",632,213,419,137,282,"Rural",255,25,16,37,40,87,24,8,0,18,377,49,93,29,37,77,25,23,17,27,0.288135593,0.224299065,0.253196931,39545,23571,25893,21000,10310600,6315200,3995400
"701",230190009002,"Penobscot",615,615,NA,NA,NA,"Urban",277,65,25,51,73,27,17,10,9,0,338,30,45,49,64,49,64,20,8,9,0.099337748,0.146443515,0.128205128,35625,17188,27167,11414,7615300,4409000,3206200
"702",230190009003,"Penobscot",546,546,NA,NA,NA,"Urban",208,97,23,55,20,13,0,0,0,0,338,136,32,130,31,9,0,0,0,0,0.25,0,0.066666667,12813,8864,7000,9444,2466800,1299600,1167200
"703",230190009004,"Penobscot",1118,1118,NA,NA,NA,"Urban",512,136,87,79,67,67,37,27,12,0,606,173,63,114,138,68,15,10,25,0,0.032846715,0.066473988,0.051612903,19073,13824,21490,10699,8628200,5740100,2888100
"704",230190009005,"Penobscot",866,866,NA,NA,NA,"Urban",430,100,76,57,72,32,62,21,10,0,436,31,18,113,96,45,77,37,9,10,0.455645161,0.13592233,0.278276481,27500,19931,26719,14583,15414800,9496000,5918800
"705",230190009006,"Penobscot",444,444,NA,NA,NA,"Urban",130,15,12,21,17,18,20,0,19,8,314,10,0,61,20,17,19,20,71,96,0.165048544,0.162055336,0.162921348,11756,23750,26528,13846,4460100,2645400,1814700
"706",230190009007,"Penobscot",1728,1728,NA,NA,NA,"Urban",848,171,151,171,59,104,124,24,44,0,880,180,214,156,82,100,94,10,18,26,0.175853018,0.330749354,0.25390625,36607,10844,16250,6406,16898000,10976300,5921700
"707",230190010001,"Penobscot",879,879,NA,NA,NA,"Urban",391,8,126,130,35,4,54,27,0,7,488,16,147,145,49,21,45,33,32,0,0.344594595,0.162679426,0.238095238,19808,7756,15278,6838,8058800,4478500,3580300
"708",230190011001,"Penobscot",1061,405,656,NA,656,"Rural",548,69,67,95,62,85,56,45,55,14,513,70,35,71,24,72,50,91,36,64,0.240331492,0.131233596,0.184387618,34286,18326,20789,16875,15703300,10650600,5052700
"709",230190011002,"Penobscot",1348,741,607,NA,607,"Urban",643,72,117,68,53,88,49,98,80,18,705,42,71,31,72,155,113,68,120,33,0.343601896,0.229310345,0.27744511,45602,23996,32115,20825,29055600,17413500,11642100
"710",230190011003,"Penobscot",807,807,NA,NA,NA,"Urban",344,45,53,29,44,62,24,39,42,6,463,39,61,69,59,57,68,68,42,0,0.475555556,0.34421365,0.396797153,45568,27000,36635,24901,24293300,17121500,7171800
"711",230190011004,"Penobscot",1901,1901,NA,NA,NA,"Urban",832,46,61,174,99,145,166,82,38,21,1069,87,90,122,174,127,155,97,70,147,0.334415584,0.194410693,0.254343294,27500,25074,31045,16327,30644700,20381300,10263500
"712",230190020001,"Penobscot",1062,1062,NA,NA,NA,"Urban",549,63,51,92,57,118,74,64,30,0,513,44,62,69,48,89,69,60,54,18,0.241645244,0.355889724,0.299492386,50000,24097,24028,25086,23638500,16438900,7199700
"713",230190020002,"Penobscot",1273,1034,239,NA,239,"Urban",571,61,72,71,99,80,94,47,36,11,702,75,115,66,128,125,84,45,30,34,0.410194175,0.315240084,0.359147026,62552,28293,34107,24097,27056600,16424300,10632300
"714",230190020003,"Penobscot",1472,805,667,NA,667,"Urban",687,61,185,40,102,144,61,51,43,0,785,120,110,59,119,168,56,94,32,27,0.502358491,0.317554241,0.401718582,48590,27669,36792,20208,25744200,16279900,9464300
"715",230190020004,"Penobscot",853,NA,853,NA,853,"Rural",414,15,116,13,19,123,56,32,40,0,439,26,73,37,39,156,42,39,17,10,0.356890459,0.28525641,0.319327731,51810,28239,41339,19464,26793500,20646400,6147200
"716",230190020005,"Penobscot",1667,NA,1667,72,1595,"Rural",866,222,132,64,143,145,123,37,0,0,801,123,129,46,170,108,164,28,17,16,0.335470085,0.342440801,0.339233038,56488,27476,30694,23958,38831000,18754600,20076500
"717",230190030001,"Penobscot",1412,18,1394,NA,1394,"Rural",761,122,75,106,117,156,108,60,12,5,651,77,68,97,126,129,97,45,8,4,0.195121951,0.233820459,0.213438735,40089,23199,30642,17527,24026400,15194000,8832300
"718",230190030002,"Penobscot",1475,358,1117,12,1105,"Rural",714,90,100,74,93,130,103,76,33,15,761,111,72,30,101,143,155,52,68,29,0.18487395,0.25528169,0.223180077,44728,23556,27898,18036,23702200,14926100,8776100
"719",230190030003,"Penobscot",673,NA,673,NA,673,"Rural",282,28,27,12,55,65,48,21,21,5,391,78,88,34,59,61,32,25,10,4,0.113122172,0.168181818,0.140589569,52083,26711,32067,19301,10190500,6084000,4106600
"720",230190041001,"Penobscot",431,431,NA,NA,NA,"Urban",222,8,4,48,79,30,15,0,30,8,209,15,41,37,37,17,25,7,16,14,0.075675676,0.276119403,0.159874608,27411,19219,21607,14013,6759100,4185300,2573800
"721",230190041002,"Penobscot",672,672,NA,NA,NA,"Urban",353,41,56,52,66,46,38,29,16,9,319,44,25,63,46,61,32,33,5,10,0.2,0.087557604,0.147186147,31083,20793,22350,12438,8239300,5255400,2983800
"722",230190041003,"Penobscot",764,764,NA,NA,NA,"Urban",355,37,53,71,98,39,12,32,13,0,409,56,68,94,85,19,28,12,37,10,0.32718894,0.298755187,0.312227074,30326,18185,26250,14213,10312600,6518900,3793700
"723",230190042001,"Penobscot",417,417,NA,NA,NA,"Urban",195,0,35,62,16,14,16,36,11,5,222,20,15,65,6,56,0,13,22,25,0.206349206,0.226027397,0.216911765,37159,21250,28333,12438,5202300,3278400,1923900
"724",230190042002,"Penobscot",1598,1401,197,NA,197,"Urban",783,90,133,13,75,187,103,103,46,33,815,70,61,36,92,200,118,81,94,63,0.33820841,0.293939394,0.314001657,49926,28047,36202,17763,26930800,17716500,9214400
"725",230190042003,"Penobscot",496,496,NA,NA,NA,"Urban",251,51,46,5,67,17,36,15,4,10,245,14,57,0,75,25,27,12,4,31,0.11409396,0.137931034,0.126934985,51375,25313,36083,11424,6805500,4667300,2138300
"726",230190043001,"Penobscot",484,484,NA,NA,NA,"Urban",263,68,7,26,24,60,17,47,9,5,221,13,40,12,22,52,43,31,8,0,0.179012346,0.093167702,0.13622291,44861,25278,37583,12426,5978700,4480900,1497800
"727",230190043002,"Penobscot",1297,361,936,NA,936,"Rural",580,58,48,91,110,86,94,54,32,7,717,76,67,128,72,122,121,69,51,11,0.391891892,0.291280148,0.336724313,40750,24432,39667,18668,28923200,21247300,7676000
"728",230190043003,"Penobscot",874,874,NA,NA,NA,"Urban",395,55,38,50,74,62,17,51,42,6,479,51,59,37,67,75,58,58,55,19,0.333333333,0.375722543,0.356687898,48600,29063,31174,21538,16032200,8342200,7690000
"729",230190043004,"Penobscot",996,996,NA,NA,NA,"Urban",490,78,99,50,73,77,46,23,30,14,506,58,21,57,119,100,41,21,50,39,0.15018315,0.251948052,0.209726444,34167,20962,25114,19583,11100100,5480700,5619400
"730",230190043006,"Penobscot",922,712,210,NA,210,"Urban",395,34,71,8,23,77,47,34,60,41,527,83,70,8,100,40,49,49,70,58,0.276595745,0.122994652,0.18902439,24766,18017,30625,11875,8875300,5749200,3126100
"731",230190050001,"Penobscot",892,892,NA,NA,NA,"Urban",418,60,65,39,63,58,59,41,22,11,474,43,72,56,68,98,55,35,26,21,0.372262774,0.28313253,0.323432343,40583,23702,32727,18487,14246300,7757700,6488700
"732",230190050002,"Penobscot",852,311,541,NA,541,"Rural",414,37,79,29,59,68,49,54,26,13,438,70,34,34,52,78,78,38,33,21,0.456445993,0.40952381,0.431893688,52250,25556,36500,17059,21176200,16186300,4989900
"733",230190061001,"Penobscot",1199,1199,NA,NA,NA,"Urban",552,53,69,180,45,67,48,41,28,21,647,58,96,144,82,90,44,45,63,25,0.436305732,0.355498721,0.391489362,28523,17670,25284,15400,17489000,11037700,6451300
"734",230190061002,"Penobscot",1244,1244,NA,NA,NA,"Urban",596,29,85,197,56,101,57,25,39,7,648,40,68,243,37,77,73,47,47,16,0.408099688,0.495440729,0.452307692,27833,11605,12585,9455,15556900,9287800,6269100
"735",230190062001,"Penobscot",701,701,NA,NA,NA,"Urban",279,17,39,43,52,18,31,41,19,19,422,19,29,85,44,42,30,54,68,51,0.542857143,0.470779221,0.5,48958,22450,35625,16979,14045300,7297800,6747500
"736",230190062002,"Penobscot",836,NA,836,NA,836,"Rural",439,47,47,67,90,38,65,37,35,13,397,27,44,62,50,67,71,42,13,21,0.406666667,0.342756184,0.375643225,34167,20313,22019,15000,12367800,8011800,4356000
"737",230190062004,"Penobscot",891,839,52,NA,52,"Urban",426,60,46,62,42,71,68,46,31,0,465,40,53,60,65,76,83,35,31,22,0.754716981,0.637820513,0.691507799,42396,20988,23125,13125,16666400,11220300,5446200
"738",230190063001,"Penobscot",1573,1573,NA,NA,NA,"Urban",802,17,292,381,43,31,19,7,7,5,771,71,210,336,26,70,26,6,21,5,0.617142857,0.45631068,0.530183727,14306,5729,5692,5785,10631900,6029200,4602600
"739",230190063002,"Penobscot",2001,2001,NA,NA,NA,"Urban",1078,0,491,579,8,0,0,0,0,0,923,0,552,371,0,0,0,0,0,0,0,0,0,NA,4238,4125,4390,8610200,4855800,3754400
"740",230190063003,"Penobscot",667,667,NA,NA,NA,"Urban",392,37,57,182,51,21,14,14,16,0,275,12,28,122,24,39,18,16,16,0,0.527272727,0.484375,0.508532423,23125,6066,5125,7411,5579700,3184000,2395800
"741",230190071001,"Penobscot",291,100,191,NA,191,"Rural",146,17,24,27,7,31,10,16,14,0,145,21,16,9,29,25,9,31,5,0,0.423076923,0.414141414,0.418079096,45909,15655,36125,8500,4061800,3451200,610700
"742",230190071002,"Penobscot",1227,1227,NA,NA,NA,"Urban",581,51,131,103,128,48,29,67,6,18,646,51,78,97,125,95,41,51,49,59,0.154574132,0.195652174,0.178893179,17581,12448,17216,11184,12810300,7319900,5490400
"743",230190071003,"Penobscot",707,514,193,NA,193,"Urban",336,32,39,108,11,55,35,29,27,0,371,19,60,87,37,45,67,16,33,7,0.403508772,0.385321101,0.393316195,26484,14773,17132,13781,8555900,4897000,3658900
"744",230190071005,"Penobscot",737,737,NA,NA,NA,"Urban",367,37,15,135,58,19,12,24,47,20,370,67,26,122,27,15,31,15,44,23,0.176470588,0.283105023,0.229545455,31118,14492,22639,11212,8716900,6033200,2683700
"745",230190071006,"Penobscot",659,659,NA,NA,NA,"Urban",255,20,25,56,39,25,56,19,15,0,404,18,33,84,32,77,31,41,55,33,0.081081081,0.126315789,0.108510638,16250,13472,34205,8397,6305700,4509100,1796600
"746",230190071007,"Penobscot",562,562,NA,NA,NA,"Urban",263,7,44,58,48,50,22,22,6,6,299,44,49,37,66,36,9,24,11,23,0.343915344,0.285714286,0.315363881,40489,22778,31000,16700,9169900,6564300,2605600
"747",230190071008,"Penobscot",983,983,NA,NA,NA,"Urban",456,22,66,84,74,104,22,41,37,6,527,64,74,77,69,62,64,48,61,8,0.13190184,0.08358209,0.107413011,36094,17917,30625,16165,13117300,7742700,5374600
"748",230190072001,"Penobscot",812,NA,812,35,777,"Rural",414,40,109,38,35,99,45,29,19,0,398,34,74,21,77,76,41,62,6,7,0.174273859,0.15862069,0.165725047,50368,25794,28182,22500,12767800,7947400,4820500
"749",230190072004,"Penobscot",1550,825,725,14,711,"Urban",764,115,59,192,70,139,53,26,84,26,786,88,93,148,89,102,98,96,54,18,0.269736842,0.267686424,0.268641471,30427,17708,25307,11563,18391200,11374200,7017000
"750",230190072005,"Penobscot",605,605,NA,NA,NA,"Urban",274,35,91,84,27,12,25,0,0,0,331,48,70,126,50,11,18,8,0,0,0.469387755,0.530434783,0.502347418,22708,6000,7656,4450,4952100,3361600,1590500
"751",230190080011,"Penobscot",1242,464,778,NA,778,"Rural",617,79,80,77,105,106,69,48,45,8,625,57,93,73,87,118,71,66,33,27,0.133802817,0.130337079,0.132032147,37163,20685,26034,16429,17392900,11458000,5934900
"752",230190080012,"Penobscot",1033,690,343,NA,343,"Urban",513,60,78,115,52,71,74,45,18,0,520,50,51,76,65,95,77,37,32,37,0.145631068,0.182741117,0.166429587,46354,21779,23438,21442,16490400,9289900,7200500
"753",230190080013,"Penobscot",1919,1071,848,6,842,"Urban",943,98,170,123,150,154,120,74,54,0,976,112,131,135,178,157,104,103,21,35,0.144927536,0.217868339,0.181890389,34653,18889,24000,16076,28073400,17749300,10324100
"754",230190080021,"Penobscot",557,557,NA,NA,NA,"Urban",272,35,56,24,43,43,23,24,20,4,285,37,33,67,40,35,30,24,17,2,0.103448276,0.131428571,0.11747851,24792,16534,22083,10125,6025000,3902400,2122600
"755",230190080022,"Penobscot",2,NA,2,NA,2,"Rural",2,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,2499,NA,NA,NA,NA,NA,NA
"756",230190090001,"Penobscot",765,NA,765,9,756,"Rural",389,54,59,42,79,72,32,32,13,6,376,38,59,41,85,65,37,36,5,10,0.11627907,0.149425287,0.132947977,36333,21389,25000,15263,10456300,6717300,3739000
"757",230190090002,"Penobscot",1159,114,1045,8,1037,"Rural",564,54,78,43,85,106,80,74,31,13,595,58,77,58,80,103,94,68,41,16,0.155717762,0.192743764,0.174882629,38077,21270,25938,17708,15861000,9069300,6791700
"758",230190090003,"Penobscot",871,NA,871,9,862,"Rural",436,49,62,40,53,93,68,37,31,3,435,49,65,42,58,105,60,33,18,5,0.236421725,0.222222222,0.229402262,43750,22288,27250,20372,15260200,9558700,5701600
"759",230190090004,"Penobscot",809,NA,809,NA,809,"Rural",384,37,74,31,61,99,49,22,11,0,425,37,81,35,83,104,43,12,21,9,0.34082397,0.292682927,0.315884477,58281,27419,38177,21750,16577400,9424800,7152600
"760",230190090005,"Penobscot",778,NA,778,NA,778,"Rural",379,36,42,43,41,82,42,52,26,15,399,45,38,27,63,89,60,40,23,14,0.210144928,0.217391304,0.213913043,51500,30100,36515,23750,20425200,12587800,7837400
"761",230190090006,"Penobscot",1240,NA,1240,NA,1240,"Rural",661,98,115,36,87,106,147,20,32,20,579,75,46,50,80,92,112,58,43,23,0.324705882,0.289099526,0.306965762,47500,26250,31917,21571,21829100,14086300,7742700
"762",230190100001,"Penobscot",1789,NA,1789,51,1738,"Rural",870,108,155,70,178,119,146,55,39,0,919,147,122,63,222,136,120,53,42,14,0.209424084,0.166402536,0.186877076,52992,25400,30975,22801,34281100,20861500,13419600
"763",230190100002,"Penobscot",1793,NA,1793,NA,1793,"Rural",893,124,170,85,125,183,91,60,40,15,900,119,132,105,149,188,98,65,35,9,0.193202147,0.252475248,0.224034335,47784,22875,28259,18977,27346300,17344100,10002200
"764",230190100003,"Penobscot",855,NA,855,NA,855,"Rural",373,72,21,42,69,43,54,49,13,10,482,54,74,61,66,44,60,47,44,32,0.164179104,0.141538462,0.151770658,39211,18646,27200,11689,13181900,8982200,4199700
"765",230190110001,"Penobscot",1221,NA,1221,7,1214,"Rural",615,84,113,59,92,111,71,45,27,13,606,69,93,48,131,91,72,38,48,16,0.092307692,0.077283372,0.084455324,36696,20978,28512,14856,15736200,10071700,5664600
